Date,Territory,Cured,Deaths,Confirmed
2021-02-08,Uttarakhand,36,4,15
2021-02-09,Uttarakhand,144,3,43
2021-02-10,Uttarakhand,70,2,54
2021-02-12,Uttarakhand,88,3,48
2021-02-13,Uttarakhand,68,2,49
2021-02-14,Uttarakhand,53,2,44
2021-02-17,Uttarakhand,102,2,53
2021-02-18,Uttarakhand,59,1,44
2021-02-19,Uttarakhand,39,1,41
2021-02-20,Uttarakhand,78,2,26
2021-03-06,Uttarakhand,35,2,51
2021-03-08,Uttarakhand,22,1,59
2021-03-12,Uttarakhand,45,2,36
2021-03-13,Uttarakhand,94,3,135
2021-03-14,Uttarakhand,107,2,54
2021-03-15,Uttarakhand,25,1,52
2021-03-16,Uttarakhand,87,1,60
2021-03-24,Uttarakhand,56,2,94
2021-03-26,Uttarakhand,153,1,192
2021-03-27,Uttarakhand,173,1,186
2021-03-28,Uttarakhand,79,1,257
2021-03-30,Uttarakhand,43,2,109
2021-03-31,Uttarakhand,154,2,128
2021-04-01,Uttarakhand,122,4,293
2021-04-02,Uttarakhand,125,2,500
2021-04-03,Uttarakhand,194,2,364
2021-04-04,Uttarakhand,201,4,439
2021-04-05,Uttarakhand,169,2,550
2021-04-06,Uttarakhand,361,2,547
2021-04-07,Uttarakhand,378,7,791
2021-04-08,Uttarakhand,185,5,1109
2021-04-09,Uttarakhand,268,3,787
2021-04-10,Uttarakhand,401,5,748
2021-04-11,Uttarakhand,373,3,1233
2021-04-12,Uttarakhand,243,8,1333
2021-04-13,Uttarakhand,804,7,1334
2021-04-14,Uttarakhand,405,13,1925
2021-04-15,Uttarakhand,523,13,1953
2021-04-16,Uttarakhand,497,9,2220
2021-04-17,Uttarakhand,1323,17,2402
2021-04-18,Uttarakhand,880,37,2757
2021-04-19,Uttarakhand,711,12,2630
2021-04-20,Uttarakhand,565,24,2160
2021-04-21,Uttarakhand,835,27,3012
2021-04-22,Uttarakhand,894,34,4807
2021-04-23,Uttarakhand,1892,19,3998
2021-04-24,Uttarakhand,1321,49,4339
2021-04-25,Uttarakhand,1622,81,5084
2021-04-26,Uttarakhand,1790,44,4368
2021-04-27,Uttarakhand,1824,67,5058
2021-04-28,Uttarakhand,1606,96,5703
2021-04-29,Uttarakhand,3595,108,6054
2021-04-30,Uttarakhand,3230,85,6251
2021-05-01,Uttarakhand,4359,122,5654
2021-05-02,Uttarakhand,3751,107,5493
2021-05-03,Uttarakhand,3050,71,5606
2021-05-04,Uttarakhand,3451,128,5403
2021-05-05,Uttarakhand,5752,85,7028
2021-05-06,Uttarakhand,4757,127,7783
2021-05-07,Uttarakhand,4981,151,8517
2021-05-08,Uttarakhand,4725,137,9642
2021-05-09,Uttarakhand,4789,118,8390
2021-05-10,Uttarakhand,2770,180,5890
2021-05-11,Uttarakhand,5007,168,5541
2021-05-12,Uttarakhand,4982,118,7120
2021-05-13,Uttarakhand,7058,109,7749
2021-05-14,Uttarakhand,5783,122,7127
2021-05-15,Uttarakhand,4519,181,5775
2021-05-16,Uttarakhand,4836,197,5654
2021-05-17,Uttarakhand,5057,188,4047
2021-05-18,Uttarakhand,3690,223,3719
2021-05-19,Uttarakhand,7063,98,4785
2020-05-07,Odisha,1,1,10
2020-05-11,Odisha,5,1,83
2020-05-18,Odisha,24,1,91
2020-05-20,Odisha,57,1,102
2020-05-21,Odisha,30,1,74
2020-05-22,Odisha,86,1,51
2020-06-06,Odisha,188,1,130
2020-06-08,Odisha,178,1,75
2020-06-13,Odisha,120,1,112
2020-06-15,Odisha,114,1,186
2020-06-21,Odisha,237,1,179
2020-06-22,Odisha,186,2,304
2020-06-23,Odisha,143,1,143
2020-06-24,Odisha,125,2,167
2020-06-28,Odisha,184,1,170
2020-06-29,Odisha,137,3,264
2020-06-30,Odisha,203,2,245
2020-07-01,Odisha,243,2,206
2020-07-03,Odisha,149,2,229
2020-07-04,Odisha,203,2,561
2020-07-05,Odisha,229,5,495
2020-07-06,Odisha,290,2,469
2020-07-07,Odisha,262,2,456
2020-07-08,Odisha,217,4,571
2020-07-09,Odisha,303,6,527
2020-07-10,Odisha,401,4,577
2020-07-11,Odisha,565,4,755
2020-07-12,Odisha,388,5,570
2020-07-13,Odisha,390,3,595
2020-07-14,Odisha,505,6,616
2020-07-15,Odisha,609,4,543
2020-07-16,Odisha,612,3,618
2020-07-17,Odisha,401,2,494
2020-07-18,Odisha,453,4,718
2020-07-19,Odisha,607,3,591
2020-07-20,Odisha,516,5,736
2020-07-21,Odisha,457,6,673
2020-07-22,Odisha,400,6,647
2020-07-23,Odisha,440,5,1078
2020-07-24,Odisha,643,6,1264
2020-07-25,Odisha,808,6,1594
2020-07-26,Odisha,728,10,1320
2020-07-27,Odisha,864,10,1376
2020-07-28,Odisha,581,7,1503
2020-07-29,Odisha,687,7,1215
2020-07-30,Odisha,878,5,1068
2020-07-31,Odisha,807,10,1203
2020-08-01,Odisha,772,8,1499
2020-08-02,Odisha,756,10,1602
2020-08-03,Odisha,681,10,1434
2020-08-04,Odisha,1119,10,1384
2020-08-05,Odisha,1409,9,1384
2020-08-06,Odisha,1255,9,1337
2020-08-07,Odisha,1150,10,1699
2020-08-08,Odisha,1810,12,1833
2020-08-09,Odisha,1544,12,1643
2020-08-10,Odisha,1543,13,1734
2020-08-11,Odisha,1236,14,1528
2020-08-12,Odisha,1785,10,1341
2020-08-13,Odisha,1673,9,1876
2020-08-14,Odisha,1422,9,1981
2020-08-15,Odisha,1305,10,1977
2020-08-16,Odisha,1521,9,2496
2020-08-17,Odisha,1550,10,2924
2020-08-18,Odisha,1503,10,2244
2020-08-19,Odisha,1535,9,2239
2020-08-20,Odisha,1621,10,2589
2020-08-21,Odisha,1641,8,2898
2020-08-22,Odisha,1927,10,2698
2020-08-23,Odisha,1773,9,2819
2020-08-24,Odisha,2129,10,2993
2020-08-25,Odisha,2519,10,2949
2020-08-26,Odisha,2545,9,2752
2020-08-27,Odisha,3343,13,3371
2020-08-28,Odisha,2510,7,3384
2020-08-29,Odisha,2503,8,3682
2020-08-30,Odisha,2888,14,3252
2020-08-31,Odisha,2519,12,3014
2020-09-01,Odisha,4053,10,2602
2020-09-02,Odisha,3484,11,3025
2020-09-03,Odisha,3303,11,3219
2020-09-04,Odisha,3278,8,3631
2020-09-05,Odisha,2980,9,3267
2020-09-06,Odisha,3443,7,3543
2020-09-07,Odisha,2590,8,3810
2020-09-08,Odisha,3034,10,3861
2020-09-09,Odisha,2787,13,3490
2020-09-10,Odisha,3110,11,3748
2020-09-11,Odisha,2706,11,3991
2020-09-12,Odisha,4061,14,3996
2020-09-13,Odisha,3217,11,3777
2020-09-14,Odisha,3363,10,3913
2020-09-15,Odisha,3382,11,4198
2020-09-16,Odisha,3714,8,3645
2020-09-17,Odisha,4121,11,4270
2020-09-18,Odisha,3607,13,4241
2020-09-19,Odisha,4101,13,4180
2020-09-20,Odisha,4090,9,4209
2020-09-21,Odisha,4018,10,4330
2020-09-22,Odisha,3704,9,4242
2020-09-23,Odisha,3834,11,4189
2020-09-24,Odisha,4052,15,4237
2020-09-25,Odisha,3779,16,4340
2020-09-26,Odisha,4388,15,4208
2020-09-27,Odisha,4761,16,4356
2020-09-28,Odisha,3378,14,3922
2020-09-29,Odisha,4014,16,3235
2020-09-30,Odisha,3896,15,3067
2020-10-01,Odisha,4219,14,3443
2020-10-02,Odisha,4380,17,3615
2020-10-03,Odisha,4048,16,3600
2020-10-04,Odisha,4066,17,3053
2020-10-05,Odisha,4108,15,3326
2020-10-06,Odisha,4098,17,2617
2020-10-07,Odisha,3817,16,2673
2020-10-08,Odisha,3455,18,2995
2020-10-09,Odisha,3312,16,3144
2020-10-10,Odisha,3404,17,2697
2020-10-11,Odisha,3885,15,2854
2020-10-12,Odisha,3342,16,2546
2020-10-13,Odisha,2577,18,2423
2020-10-14,Odisha,2796,17,2275
2020-10-15,Odisha,2775,5,2604
2020-10-16,Odisha,2772,27,2470
2020-10-17,Odisha,2850,15,2138
2020-10-18,Odisha,2842,17,2196
2020-10-19,Odisha,2610,14,2019
2020-10-20,Odisha,2738,17,1982
2020-10-21,Odisha,2622,16,1904
2020-10-22,Odisha,2716,13,1931
2020-10-23,Odisha,2128,15,1913
2020-10-24,Odisha,2377,18,1793
2020-10-25,Odisha,2613,15,1695
2020-10-26,Odisha,2071,16,1633
2020-10-27,Odisha,2003,14,1480
2020-10-28,Odisha,2010,13,1247
2020-10-29,Odisha,2015,12,1540
2020-10-30,Odisha,1908,13,1617
2020-10-31,Odisha,1800,11,1547
2020-11-01,Odisha,1911,12,1470
2020-11-02,Odisha,1815,11,1709
2020-11-03,Odisha,1527,9,1389
2020-11-04,Odisha,1462,12,1201
2020-11-05,Odisha,1520,12,1474
2020-11-06,Odisha,1460,14,1385
2020-11-07,Odisha,1641,15,1494
2020-11-08,Odisha,1683,17,1372
2020-11-09,Odisha,1311,15,1434
2020-11-10,Odisha,1521,16,1219
2020-11-11,Odisha,1448,13,987
2020-11-12,Odisha,1340,15,1220
2020-11-13,Odisha,1264,14,986
2020-11-14,Odisha,1504,12,1018
2020-11-15,Odisha,1271,15,902
2020-11-16,Odisha,1346,17,753
2020-11-17,Odisha,1297,16,749
2020-11-18,Odisha,1315,17,644
2020-11-19,Odisha,1303,15,868
2020-11-20,Odisha,1019,17,868
2020-11-21,Odisha,1101,16,757
2020-11-22,Odisha,1011,17,778
2020-11-23,Odisha,905,15,638
2020-11-24,Odisha,913,17,668
2020-11-25,Odisha,648,14,642
2020-11-26,Odisha,728,16,730
2020-11-27,Odisha,737,17,644
2020-11-28,Odisha,908,14,594
2020-11-29,Odisha,802,12,550
2020-11-30,Odisha,707,4,518
2020-12-01,Odisha,809,5,418
2020-12-02,Odisha,669,5,378
2020-12-03,Odisha,660,6,480
2020-12-04,Odisha,629,5,434
2020-12-05,Odisha,642,5,377
2020-12-06,Odisha,605,5,409
2020-12-07,Odisha,570,6,393
2020-12-08,Odisha,607,7,368
2020-12-09,Odisha,523,6,349
2020-12-10,Odisha,442,5,386
2020-12-11,Odisha,458,5,343
2020-12-12,Odisha,408,4,387
2020-12-13,Odisha,405,4,335
2020-12-14,Odisha,386,5,393
2020-12-15,Odisha,389,4,332
2020-12-16,Odisha,392,4,300
2020-12-17,Odisha,358,5,407
2020-12-18,Odisha,376,5,351
2020-12-19,Odisha,363,4,358
2020-12-20,Odisha,362,3,356
2020-12-21,Odisha,338,4,372
2020-12-22,Odisha,309,3,363
2020-12-23,Odisha,388,4,319
2020-12-24,Odisha,304,3,364
2020-12-25,Odisha,324,4,263
2020-12-26,Odisha,406,3,325
2020-12-27,Odisha,371,4,334
2020-12-28,Odisha,319,4,303
2020-12-29,Odisha,324,3,234
2020-12-30,Odisha,383,4,263
2020-12-31,Odisha,328,3,305
2021-01-01,Odisha,329,2,315
2021-01-02,Odisha,301,3,245
2021-01-03,Odisha,232,4,251
2021-01-04,Odisha,244,3,192
2021-01-05,Odisha,298,2,183
2021-01-06,Odisha,271,2,198
2021-01-08,Odisha,282,1,230
2021-01-09,Odisha,244,2,245
2021-01-10,Odisha,269,1,206
2021-01-12,Odisha,228,1,244
2021-01-13,Odisha,181,2,225
2021-01-14,Odisha,170,1,210
2021-01-15,Odisha,210,1,222
2021-01-16,Odisha,256,2,186
2021-01-17,Odisha,230,1,178
2021-01-18,Odisha,228,1,183
2021-01-19,Odisha,255,1,134
2021-01-20,Odisha,250,1,122
2021-01-22,Odisha,224,1,143
2021-01-24,Odisha,205,1,130
2021-01-25,Odisha,182,1,150
2021-01-26,Odisha,140,1,130
2021-02-05,Odisha,112,1,87
2021-02-06,Odisha,122,1,97
2021-02-07,Odisha,109,1,82
2021-02-09,Odisha,83,1,72
2021-02-16,Odisha,83,1,88
2021-02-17,Odisha,63,1,60
2021-02-19,Odisha,100,1,63
2021-02-20,Odisha,92,1,53
2021-02-26,Odisha,67,1,89
2021-03-01,Odisha,52,1,87
2021-03-03,Odisha,56,1,74
2021-03-14,Odisha,70,1,65
2021-03-22,Odisha,58,1,98
2021-03-28,Odisha,89,1,210
2021-03-30,Odisha,118,1,208
2021-04-05,Odisha,300,1,471
2021-04-08,Odisha,246,1,791
2021-04-10,Odisha,310,1,1282
2021-04-11,Odisha,403,2,1374
2021-04-13,Odisha,538,2,1741
2021-04-14,Odisha,523,2,1784
2021-04-15,Odisha,610,3,2267
2021-04-16,Odisha,837,2,2989
2021-04-17,Odisha,952,3,3108
2021-04-18,Odisha,1303,4,3144
2021-04-19,Odisha,1309,2,3664
2021-04-20,Odisha,1503,4,4445
2021-04-21,Odisha,1740,5,4761
2021-04-22,Odisha,2009,5,4851
2021-04-23,Odisha,2165,7,6164
2021-04-24,Odisha,2452,8,6215
2021-04-25,Odisha,3464,8,6647
2021-04-26,Odisha,3464,7,6116
2021-04-27,Odisha,4180,9,6599
2021-04-28,Odisha,4089,10,6073
2021-04-29,Odisha,4521,10,8386
2021-04-30,Odisha,4679,12,6998
2021-05-01,Odisha,5014,14,8681
2021-05-02,Odisha,5634,11,10413
2021-05-03,Odisha,6527,14,8015
2021-05-04,Odisha,6488,5,8914
2021-05-05,Odisha,6164,15,8216
2021-05-06,Odisha,6176,16,9889
2021-05-07,Odisha,6854,17,10521
2021-05-08,Odisha,8401,19,12238
2021-05-09,Odisha,7664,21,11807
2021-05-10,Odisha,8541,19,10635
2021-05-11,Odisha,9706,17,10031
2021-05-12,Odisha,7564,18,9793
2021-05-13,Odisha,8547,17,10982
2021-05-14,Odisha,8665,19,10649
2021-05-15,Odisha,9329,22,12390
2021-05-16,Odisha,10781,21,11805
2021-05-17,Odisha,12077,19,11732
2021-05-18,Odisha,11821,22,10757
2021-05-19,Odisha,10242,22,10321
2020-05-13,Puducherry,3,1,1
2020-06-12,Puducherry,14,2,30
2020-06-15,Puducherry,9,3,18
2020-06-17,Puducherry,4,1,14
2020-06-18,Puducherry,10,1,29
2020-06-22,Puducherry,22,1,80
2020-06-24,Puducherry,16,1,19
2020-06-28,Puducherry,34,1,117
2020-07-01,Puducherry,51,2,95
2020-07-08,Puducherry,103,2,128
2020-07-11,Puducherry,53,3,121
2020-07-12,Puducherry,53,1,65
2020-07-16,Puducherry,60,3,65
2020-07-17,Puducherry,58,1,147
2020-07-18,Puducherry,67,3,89
2020-07-19,Puducherry,52,3,62
2020-07-21,Puducherry,111,1,93
2020-07-22,Puducherry,53,1,87
2020-07-23,Puducherry,51,1,121
2020-07-24,Puducherry,31,3,120
2020-07-25,Puducherry,83,1,95
2020-07-26,Puducherry,78,3,139
2020-07-27,Puducherry,84,2,132
2020-07-28,Puducherry,75,3,86
2020-07-29,Puducherry,62,4,139
2020-07-31,Puducherry,84,1,121
2020-08-01,Puducherry,142,1,174
2020-08-02,Puducherry,98,2,134
2020-08-03,Puducherry,111,1,200
2020-08-04,Puducherry,102,4,176
2020-08-05,Puducherry,126,2,165
2020-08-06,Puducherry,131,7,286
2020-08-07,Puducherry,140,5,188
2020-08-08,Puducherry,106,5,241
2020-08-09,Puducherry,140,5,261
2020-08-10,Puducherry,147,7,259
2020-08-11,Puducherry,154,2,242
2020-08-12,Puducherry,177,2,276
2020-08-13,Puducherry,144,5,481
2020-08-14,Puducherry,152,6,299
2020-08-15,Puducherry,181,4,315
2020-08-17,Puducherry,219,4,378
2020-08-18,Puducherry,184,4,297
2020-08-19,Puducherry,282,9,367
2020-08-20,Puducherry,403,6,354
2020-08-21,Puducherry,322,8,542
2020-08-22,Puducherry,300,6,302
2020-08-23,Puducherry,373,8,518
2020-08-24,Puducherry,350,8,410
2020-08-25,Puducherry,285,5,337
2020-08-26,Puducherry,331,8,567
2020-08-27,Puducherry,213,8,504
2020-08-28,Puducherry,275,10,504
2020-08-29,Puducherry,319,9,590
2020-08-30,Puducherry,431,12,532
2020-08-31,Puducherry,457,10,571
2020-09-01,Puducherry,366,7,284
2020-09-02,Puducherry,341,12,355
2020-09-03,Puducherry,293,13,391
2020-09-04,Puducherry,311,7,424
2020-09-05,Puducherry,395,20,583
2020-09-06,Puducherry,433,18,402
2020-09-07,Puducherry,525,16,466
2020-09-08,Puducherry,503,11,284
2020-09-09,Puducherry,446,12,433
2020-09-10,Puducherry,386,10,335
2020-09-11,Puducherry,422,6,452
2020-09-12,Puducherry,394,12,490
2020-09-13,Puducherry,445,5,419
2020-09-14,Puducherry,342,15,388
2020-09-15,Puducherry,457,9,393
2020-09-16,Puducherry,495,11,375
2020-09-17,Puducherry,401,13,510
2020-09-18,Puducherry,330,13,317
2020-09-19,Puducherry,462,31,485
2020-09-22,Puducherry,509,5,265
2020-09-23,Puducherry,389,6,493
2020-09-24,Puducherry,439,8,543
2020-09-25,Puducherry,418,6,668
2020-09-26,Puducherry,470,7,594
2020-09-27,Puducherry,424,6,543
2020-09-28,Puducherry,443,13,368
2020-09-29,Puducherry,508,2,285
2020-09-30,Puducherry,460,2,381
2020-10-01,Puducherry,458,4,478
2020-10-02,Puducherry,431,4,480
2020-10-03,Puducherry,443,7,510
2020-10-04,Puducherry,396,2,218
2020-10-05,Puducherry,419,5,337
2020-10-06,Puducherry,458,4,188
2020-10-07,Puducherry,393,3,405
2020-10-08,Puducherry,316,5,479
2020-10-09,Puducherry,326,5,378
2020-10-10,Puducherry,287,2,365
2020-10-11,Puducherry,412,1,329
2020-10-12,Puducherry,336,4,316
2020-10-13,Puducherry,264,2,188
2020-10-14,Puducherry,310,2,267
2020-10-15,Puducherry,287,1,241
2020-10-16,Puducherry,213,2,241
2020-10-17,Puducherry,306,1,280
2020-10-18,Puducherry,313,3,212
2020-10-20,Puducherry,230,1,106
2020-10-21,Puducherry,254,2,205
2020-10-22,Puducherry,242,3,170
2020-10-23,Puducherry,195,2,210
2020-10-24,Puducherry,216,2,154
2020-10-25,Puducherry,187,2,126
2020-10-26,Puducherry,187,2,81
2020-10-29,Puducherry,154,2,101
2020-10-30,Puducherry,142,2,178
2020-11-02,Puducherry,621,3,96
2020-11-04,Puducherry,457,1,147
2020-11-05,Puducherry,419,1,104
2020-11-07,Puducherry,314,1,125
2020-11-08,Puducherry,495,2,69
2020-11-09,Puducherry,135,1,94
2020-11-10,Puducherry,145,1,62
2020-11-11,Puducherry,113,2,100
2020-11-12,Puducherry,107,1,114
2020-11-13,Puducherry,69,2,65
2020-11-14,Puducherry,70,1,73
2020-11-20,Puducherry,102,1,68
2020-12-01,Puducherry,52,1,33
2020-12-02,Puducherry,72,1,52
2020-12-03,Puducherry,65,1,59
2020-12-04,Puducherry,27,1,40
2020-12-05,Puducherry,62,1,46
2020-12-08,Puducherry,25,1,46
2020-12-11,Puducherry,18,2,24
2020-12-12,Puducherry,48,2,43
2020-12-15,Puducherry,50,1,21
2020-12-17,Puducherry,28,2,32
2020-12-19,Puducherry,38,1,48
2020-12-20,Puducherry,21,1,45
2020-12-21,Puducherry,25,2,33
2020-12-22,Puducherry,26,1,14
2020-12-23,Puducherry,19,2,49
2020-12-27,Puducherry,26,1,33
2020-12-28,Puducherry,43,1,48
2020-12-30,Puducherry,34,2,42
2021-01-05,Puducherry,28,2,29
2021-01-08,Puducherry,47,1,35
2021-01-11,Puducherry,40,2,30
2021-01-13,Puducherry,28,1,18
2021-01-15,Puducherry,22,1,43
2021-01-17,Puducherry,22,2,16
2021-01-19,Puducherry,20,1,23
2021-01-24,Puducherry,27,1,36
2021-01-25,Puducherry,43,1,30
2021-01-28,Puducherry,36,1,24
2021-01-29,Puducherry,29,1,39
2021-02-01,Puducherry,41,1,21
2021-02-02,Puducherry,25,3,28
2021-02-04,Puducherry,29,1,23
2021-02-06,Puducherry,27,2,50
2021-02-09,Puducherry,28,1,26
2021-02-11,Puducherry,32,1,19
2021-02-15,Puducherry,33,1,8
2021-02-16,Puducherry,41,1,20
2021-02-18,Puducherry,27,2,18
2021-02-20,Puducherry,34,2,14
2021-02-22,Puducherry,18,1,23
2021-02-24,Puducherry,21,2,28
2021-02-25,Puducherry,17,1,28
2021-02-26,Puducherry,13,1,21
2021-02-28,Puducherry,16,1,20
2021-03-02,Puducherry,16,1,9
2021-03-07,Puducherry,21,1,19
2021-03-15,Puducherry,15,1,15
2021-03-16,Puducherry,17,1,14
2021-03-17,Puducherry,29,1,24
2021-03-19,Puducherry,288,1,81
2021-03-30,Puducherry,33,1,125
2021-03-31,Puducherry,94,1,115
2021-04-02,Puducherry,43,1,260
2021-04-03,Puducherry,82,1,213
2021-04-07,Puducherry,139,2,237
2021-04-08,Puducherry,125,1,173
2021-04-11,Puducherry,136,2,272
2021-04-12,Puducherry,206,2,306
2021-04-13,Puducherry,232,2,512
2021-04-14,Puducherry,209,3,418
2021-04-15,Puducherry,242,2,476
2021-04-16,Puducherry,176,1,413
2021-04-17,Puducherry,220,3,531
2021-04-18,Puducherry,198,3,715
2021-04-19,Puducherry,282,3,663
2021-04-20,Puducherry,336,5,565
2021-04-21,Puducherry,253,4,638
2021-04-22,Puducherry,283,5,619
2021-04-23,Puducherry,464,4,987
2021-04-24,Puducherry,383,2,792
2021-04-25,Puducherry,453,9,899
2021-04-26,Puducherry,476,11,1008
2021-04-27,Puducherry,515,10,747
2021-04-28,Puducherry,690,13,1021
2021-04-29,Puducherry,632,10,1258
2021-04-30,Puducherry,565,12,1122
2021-05-01,Puducherry,653,12,1195
2021-05-02,Puducherry,623,12,1379
2021-05-03,Puducherry,987,16,1360
2021-05-04,Puducherry,790,15,799
2021-05-05,Puducherry,886,17,1138
2021-05-06,Puducherry,933,18,1819
2021-05-07,Puducherry,779,18,1510
2021-05-08,Puducherry,1079,19,1746
2021-05-09,Puducherry,1177,19,1703
2021-05-10,Puducherry,1158,26,1633
2021-05-11,Puducherry,1108,23,1266
2021-05-12,Puducherry,1359,30,2049
2021-05-13,Puducherry,1247,27,2007
2021-05-14,Puducherry,912,24,1942
2021-05-15,Puducherry,1088,30,1974
2021-05-16,Puducherry,1774,20,1598
2021-05-17,Puducherry,1491,32,1961
2021-05-18,Puducherry,1701,28,1446
2021-05-19,Puducherry,1670,33,1797
2020-04-01,West Bengal,6,1,11
2020-04-13,West Bengal,10,2,18
2020-04-17,West Bengal,9,3,24
2020-04-19,West Bengal,7,2,23
2020-04-29,West Bengal,10,2,28
2020-05-01,West Bengal,15,11,37
2020-05-05,West Bengal,67,98,296
2020-05-06,West Bengal,146,7,85
2020-05-10,West Bengal,8,11,108
2020-05-11,West Bengal,45,14,153
2020-05-12,West Bengal,82,5,124
2020-05-13,West Bengal,113,8,110
2020-05-14,West Bengal,90,9,117
2020-05-15,West Bengal,66,8,87
2020-05-16,West Bengal,61,10,84
2020-05-17,West Bengal,43,7,115
2020-05-18,West Bengal,87,6,101
2020-05-19,West Bengal,47,6,148
2020-05-20,West Bengal,68,6,136
2020-05-21,West Bengal,62,3,142
2020-05-22,West Bengal,57,6,94
2020-05-23,West Bengal,28,6,135
2020-05-24,West Bengal,60,4,127
2020-05-25,West Bengal,58,3,208
2020-05-26,West Bengal,75,6,149
2020-05-27,West Bengal,72,5,193
2020-05-28,West Bengal,92,6,183
2020-05-29,West Bengal,90,6,344
2020-05-30,West Bengal,107,7,277
2020-05-31,West Bengal,195,7,317
2020-06-01,West Bengal,187,8,371
2020-06-02,West Bengal,149,8,271
2020-06-03,West Bengal,104,10,396
2020-06-04,West Bengal,170,10,340
2020-06-05,West Bengal,188,10,368
2020-06-06,West Bengal,144,11,427
2020-06-07,West Bengal,207,17,435
2020-06-08,West Bengal,184,13,449
2020-06-09,West Bengal,162,9,426
2020-06-10,West Bengal,155,10,372
2020-06-11,West Bengal,159,17,343
2020-06-12,West Bengal,209,10,440
2020-06-13,West Bengal,218,9,476
2020-06-14,West Bengal,336,12,454
2020-06-15,West Bengal,518,12,389
2020-06-16,West Bengal,434,10,407
2020-06-17,West Bengal,534,10,415
2020-06-18,West Bengal,505,11,391
2020-06-19,West Bengal,468,12,435
2020-06-20,West Bengal,302,11,355
2020-06-21,West Bengal,562,11,441
2020-06-22,West Bengal,432,15,414
2020-06-23,West Bengal,390,14,413
2020-06-24,West Bengal,531,11,370
2020-06-25,West Bengal,484,11,445
2020-06-26,West Bengal,488,15,475
2020-06-27,West Bengal,345,10,542
2020-06-28,West Bengal,254,13,521
2020-06-29,West Bengal,404,10,572
2020-06-30,West Bengal,526,14,624
2020-07-01,West Bengal,411,15,652
2020-07-02,West Bengal,398,15,611
2020-07-03,West Bengal,509,16,649
2020-07-04,West Bengal,534,18,669
2020-07-05,West Bengal,595,19,743
2020-07-06,West Bengal,545,21,895
2020-07-07,West Bengal,524,22,861
2020-07-08,West Bengal,555,25,850
2020-07-09,West Bengal,501,23,986
2020-07-10,West Bengal,535,27,1088
2020-07-11,West Bengal,522,26,1198
2020-07-12,West Bengal,611,26,1344
2020-07-13,West Bengal,622,26,1560
2020-07-14,West Bengal,632,24,1435
2020-07-15,West Bengal,718,24,1390
2020-07-16,West Bengal,749,20,1589
2020-07-17,West Bengal,735,23,1690
2020-07-18,West Bengal,838,26,1894
2020-07-19,West Bengal,1286,27,2198
2020-07-20,West Bengal,1344,36,2278
2020-07-21,West Bengal,1535,35,2282
2020-07-22,West Bengal,1617,35,2261
2020-07-23,West Bengal,1615,39,2291
2020-07-24,West Bengal,2006,34,2436
2020-07-25,West Bengal,1873,35,2216
2020-07-26,West Bengal,2125,42,2404
2020-07-27,West Bengal,2097,40,2341
2020-07-28,West Bengal,2166,39,2112
2020-07-29,West Bengal,2105,38,2134
2020-07-30,West Bengal,2094,41,2294
2020-07-31,West Bengal,2140,46,2434
2020-08-01,West Bengal,2118,45,2496
2020-08-02,West Bengal,2143,48,2589
2020-08-03,West Bengal,2213,49,2739
2020-08-04,West Bengal,2088,53,2716
2020-08-05,West Bengal,2066,54,2752
2020-08-06,West Bengal,2078,61,2816
2020-08-07,West Bengal,2061,56,2954
2020-08-08,West Bengal,2037,52,2912
2020-08-09,West Bengal,2064,51,2949
2020-08-10,West Bengal,1996,54,2939
2020-08-11,West Bengal,3208,41,2905
2020-08-12,West Bengal,3067,49,2931
2020-08-13,West Bengal,2725,54,2936
2020-08-14,West Bengal,2497,56,2997
2020-08-15,West Bengal,2572,60,3035
2020-08-16,West Bengal,2647,58,3074
2020-08-17,West Bengal,2935,51,3066
2020-08-18,West Bengal,2932,45,3080
2020-08-19,West Bengal,2987,55,3175
2020-08-20,West Bengal,2973,53,3169
2020-08-21,West Bengal,3126,53,3197
2020-08-22,West Bengal,3082,55,3245
2020-08-23,West Bengal,3088,48,3232
2020-08-24,West Bengal,3048,57,3274
2020-08-25,West Bengal,3285,57,2967
2020-08-26,West Bengal,3251,58,2964
2020-08-27,West Bengal,3314,55,2974
2020-08-28,West Bengal,3189,53,2997
2020-08-29,West Bengal,3286,56,2982
2020-08-30,West Bengal,3312,53,3012
2020-08-31,West Bengal,3308,50,3019
2020-09-01,West Bengal,3318,52,2993
2020-09-02,West Bengal,3346,55,2943
2020-09-03,West Bengal,3297,56,2976
2020-09-04,West Bengal,3335,55,2984
2020-09-05,West Bengal,3305,58,2978
2020-09-06,West Bengal,3248,58,3042
2020-09-07,West Bengal,3207,52,3087
2020-09-08,West Bengal,3021,58,3077
2020-09-09,West Bengal,2996,57,3091
2020-09-10,West Bengal,2967,53,3107
2020-09-11,West Bengal,3035,41,3112
2020-09-12,West Bengal,3016,57,3157
2020-09-13,West Bengal,3042,59,3161
2020-09-14,West Bengal,3054,58,3215
2020-09-15,West Bengal,3084,58,3211
2020-09-16,West Bengal,2919,59,3227
2020-09-17,West Bengal,2971,61,3237
2020-09-18,West Bengal,2948,60,3197
2020-09-19,West Bengal,2960,59,3192
2020-09-20,West Bengal,2993,56,3188
2020-09-21,West Bengal,2958,61,3177
2020-09-22,West Bengal,3011,62,3165
2020-09-23,West Bengal,3047,62,3182
2020-09-24,West Bengal,2998,61,3189
